thought	1486	0.00041057850825231
better	521	0.00041057850825231
person	522	0.00040431013408052
should	897	0.00040431013408052
felt	1052	0.00040431013408052
close	372	0.00040431013408052
eyes	1086	0.00040431013408052
beside	201	0.00040117594699463
children	694	0.00040117594699463
never	1520	0.00039804175990873
house	1089	0.00039804175990873
already	581	0.00039490757282284
last	724	0.00039177338573694
full	355	0.00039177338573694
young	594	0.00038550501156515
hair	600	0.00038237082447925
also	946	0.00038237082447925
put	894	0.00038237082447925
high	379	0.00037923663739336
come	1053	0.00037610245030746
must	518	0.00037610245030746
may	372	0.00037610245030746
days	702	0.00037296826322157
love	628	0.00037296826322157
kept	521	0.00036983407613567
dark	524	0.00036983407613567
named	262	0.00036983407613567
well	660	0.00036983407613567
ten	341	0.00036669988904978
instead	279	0.00036356570196388
different	448	0.00036356570196388
really	929	0.00036043151487799
money	400	0.00036043151487799
four	436	0.00036043151487799
filled	223	0.00036043151487799
five	394	0.00035729732779209
which	2682	0.00035416314070620
girl	966	0.00035416314070620
blue	248	0.00035416314070620
words	425	0.00035102895362030
get	1653	0.00034789476653440
friends	426	0.00034789476653440
sound	390	0.00034476057944851
often	456	0.00034162639236261
hand	908	0.00034162639236261
fell	275	0.00034162639236261
known	385	0.00034162639236261
says	1632	0.00034162639236261
anyone	320	0.00033849220527672
less	398	0.00033849220527672
night	1073	0.00033535801819082
trying	520	0.00033535801819082
everyone	358	0.00033535801819082
gave	508	0.00033222383110493
sense	360	0.00033222383110493
beneath	137	0.00033222383110493
family	716	0.00033222383110493
air	457	0.00032908964401903
trees	279	0.00032908964401903
body	532	0.00032595545693314
beyond	193	0.00032595545693314
today	171	0.00032282126984724
anymore	156	0.00032282126984724
making	399	0.00032282126984724
moved	426	0.00032282126984724
living	436	0.00032282126984724
somewhere	172	0.00032282126984724
red	329	0.00032282126984724
quickly	223	0.00031968708276134
straight	162	0.00031968708276134
lost	365	0.00031968708276134
side	588	0.00031655289567545
found	832	0.00031655289567545
stood	522	0.00031655289567545
having	429	0.00031341870858955
yourself	206	0.00031341870858955
say	1465	0.00031028452150366
suddenly	255	0.00031028452150366
door	928	0.00031028452150366
working	307	0.00031028452150366
dead	404	0.00030715033441776
forward	203	0.00030715033441776
child	586	0.00030715033441776
make	1039	0.00030401614733187
small	724	0.00030401614733187
passed	343	0.00030088196024597
held	403	0.00030088196024597
running	209	0.00030088196024597
hands	649	0.00029774777316008
world	757	0.00029774777316008
human	268	0.00029774777316008
appeared	245	0.00029774777316008
stopped	348	0.00029461358607418
cold	327	0.00029461358607418
head	950	0.00029461358607418
kind	757	0.00029461358607418
death	386	0.00029147939898828
free	237	0.00029147939898828
line	316	0.00029147939898828
far	498	0.00029147939898828
business	244	0.00029147939898828
car	734	0.00029147939898828
sitting	356	0.00029147939898828
table	564	0.00028834521190239
doing	480	0.00028834521190239
feeling	308	0.00028834521190239
saying	430	0.00028834521190239
food	283	0.00028834521190239
upon	153	0.00028834521190239
arrived	290	0.00028834521190239
school	589	0.00028521102481649
sometimes	377	0.00028521102481649
reading	222	0.00028521102481649
whose	291	0.00028521102481649
boy	712	0.00028521102481649
take	1034	0.00028207683773060
watching	273	0.00028207683773060
use	362	0.00028207683773060
slowly	197	0.00028207683773060
space	220	0.00028207683773060
tree	261	0.00028207683773060
goes	223	0.00027894265064470
soon	422	0.00027894265064470
been	3731	0.00027580846355881
always	959	0.00027580846355881
smile	210	0.00027580846355881
below	136	0.00027267427647291
end	627	0.00026954008938702
brought	382	0.00026954008938702
knew	1071	0.00026640590230112
feel	683	0.00026640590230112
read	500	0.00026640590230112
nearly	229	0.00026640590230112
talking	388	0.00026327171521522
waiting	335	0.00026327171521522
wanted	999	0.00026327171521522
thinking	357	0.00026327171521522
why	592	0.00026327171521522
question	315	0.00026327171521522
moving	226	0.00026327171521522
green	237	0.00026327171521522
comes	232	0.00026327171521522
hours	376	0.00026013752812933
opened	353	0.00026013752812933
whether	296	0.00026013752812933
name	735	0.00026013752812933
clothes	236	0.00026013752812933
power	249	0.00026013752812933
sat	563	0.00025700334104343
taking	330	0.00025700334104343
animals	190	0.00025700334104343
standing	281	0.00025700334104343
story	522	0.00025700334104343
six	289	0.00025700334104343
group	338	0.00025700334104343
stories	176	0.00025386915395754
bad	357	0.00025386915395754
getting	354	0.00025386915395754
died	364	0.00025386915395754
moment	631	0.00025386915395754
cut	217	0.00025073496687164
help	499	0.00025073496687164
system	193	0.00025073496687164
need	567	0.00024760077978575
think	1274	0.00024760077978575
talk	479	0.00024760077978575
questions	184	0.00024760077978575
hanging	110	0.00024760077978575
window	434	0.00024760077978575
showed	227	0.00024760077978575
real	376	0.00024760077978575
lay	235	0.00024760077978575
state	250	0.00024446659269985
ones	176	0.00024446659269985
point	470	0.00024446659269985
plastic	245	0.00024446659269985
times	444	0.00024446659269985
coffee	247	0.00024446659269985
ahead	143	0.00024446659269985
building	283	0.00024446659269985
call	474	0.00024446659269985
quiet	233	0.00024133240561396
early	324	0.00024133240561396
short	242	0.00024133240561396
grew	184	0.00024133240561396
clear	271	0.00024133240561396
certain	250	0.00023819821852806
change	249	0.00023819821852806
big	482	0.00023819821852806
walking	198	0.00023819821852806
run	289	0.00023819821852806
fire	266	0.00023506403144216
playing	208	0.00023506403144216
pretty	264	0.00023506403144216
become	404	0.00023506403144216
glass	317	0.00023506403144216
large	315	0.00023506403144216
deep	208	0.00023506403144216
see	1634	0.00023192984435627
remained	157	0.00023192984435627
stuff	164	0.00023192984435627
silence	242	0.00023192984435627
books	203	0.00023192984435627
makes	240	0.00023192984435627
paper	296	0.00023192984435627
know	2122	0.00022879565727037
places	154	0.00022879565727037
floor	426	0.00022879565727037
seem	304	0.00022879565727037
information	154	0.00022879565727037
class	232	0.00022879565727037
wall	297	0.00022879565727037
show	346	0.00022566147018448
exactly	247	0.00022566147018448
boys	325	0.00022566147018448
holding	236	0.00022566147018448
lived	338	0.00022566147018448
public	272	0.00022566147018448
great	366	0.00022252728309858
happy	292	0.00022252728309858
whatever	245	0.00022252728309858
closer	145	0.00022252728309858
possible	240	0.00022252728309858
twenty	226	0.00022252728309858
fall	227	0.00022252728309858
needed	296	0.00022252728309858
pain	193	0.00022252728309858
history	173	0.00022252728309858
hit	183	0.00022252728309858
box	227	0.00022252728309858
case	329	0.00021939309601269
ran	258	0.00021939309601269
late	361	0.00021939309601269
city	431	0.00021939309601269
ended	152	0.00021939309601269
color	178	0.00021939309601269
wearing	261	0.00021939309601269
gone	569	0.00021625890892679
either	300	0.00021625890892679
let	600	0.00021625890892679
turn	305	0.00021625890892679
dinner	270	0.00021625890892679
meant	306	0.00021625890892679
months	379	0.00021625890892679
language	134	0.00021625890892679
rather	210	0.00021625890892679
low	188	0.00021625890892679
slightly	148	0.00021625890892679
lights	204	0.00021312472184090
news	231	0.00021312472184090
girls	280	0.00021312472184090
music	198	0.00021312472184090
kids	286	0.00021312472184090
country	341	0.00021312472184090
form	147	0.00021312472184090
empty	285	0.00020999053475500
mother	1515	0.00020999053475500
smell	210	0.00020999053475500
book	398	0.00020999053475500
worked	358	0.00020999053475500
closed	264	0.00020999053475500
feet	454	0.00020999053475500
beautiful	274	0.00020999053475500
land	220	0.00020999053475500
alive	157	0.00020999053475500
area	161	0.00020685634766911
bed	614	0.00020685634766911
shit	162	0.00020685634766911
maybe	574	0.00020685634766911
hot	226	0.00020685634766911
immediately	131	0.00020685634766911
using	166	0.00020685634766911
returned	277	0.00020685634766911
windows	201	0.00020685634766911
gray	175	0.00020685634766911
skin	235	0.00020685634766911
town	284	0.00020685634766911
eight	167	0.00020685634766911
live	362	0.00020685634766911
number	231	0.00020685634766911
others	319	0.00020685634766911
spread	118	0.00020685634766911
forever	115	0.00020372216058321
telling	179	0.00020372216058321
saw	857	0.00020372216058321
bag	245	0.00020372216058321
tried	520	0.00020372216058321
pulled	324	0.00020372216058321
anyway	177	0.00020372216058321
hung	150	0.00020372216058321
raised	180	0.00020372216058321
faces	184	0.00020372216058321
company	244	0.00020372216058321
covered	143	0.00020372216058321
twice	113	0.00020372216058321
attention	187	0.00020058797349731
word	374	0.00020058797349731
leave	344	0.00020058797349731
care	338	0.00020058797349731
apartment	435	0.00020058797349731
finally	293	0.00020058797349731
baby	379	0.00020058797349731
brown	134	0.00020058797349731
caught	194	0.00020058797349731
everywhere	103	0.00020058797349731
apart	122	0.00020058797349731
support	126	0.00020058797349731
job	337	0.00019745378641142
taken	449	0.00019745378641142
reason	245	0.00019745378641142
happened	408	0.00019745378641142
seeing	181	0.00019745378641142
wrong	349	0.00019745378641142
blood	230	0.00019745378641142
conversation	192	0.00019745378641142
experience	135	0.00019745378641142
yellow	160	0.00019745378641142
parts	96	0.00019745378641142
looks	257	0.00019431959932552
done	495	0.00019431959932552
earlier	170	0.00019431959932552
lines	114	0.00019431959932552
sleep	279	0.00019431959932552
walk	332	0.00019431959932552
cars	159	0.00019431959932552
calls	155	0.00019431959932552
patients	125	0.00019118541223963
houses	129	0.00019118541223963
private	168	0.00019118541223963
falling	133	0.00019118541223963
upstairs	101	0.00019118541223963
seven	151	0.00019118541223963
meeting	163	0.00019118541223963
shot	152	0.00019118541223963
completely	121	0.00019118541223963
evidence	124	0.00019118541223963
stuck	137	0.00018805122515373
students	174	0.00018805122515373
sent	239	0.00018805122515373
fifteen	164	0.00018805122515373
morning	617	0.00018805122515373
rose	108	0.00018805122515373
arms	362	0.00018805122515373
online	85	0.00018805122515373
clean	141	0.00018805122515373
political	135	0.00018805122515373
led	186	0.00018491703806784
give	458	0.00018491703806784
want	1132	0.00018491703806784
dressed	154	0.00018491703806784
followed	210	0.00018491703806784
helped	144	0.00018491703806784
fear	184	0.00018491703806784
met	371	0.00018491703806784
doors	124	0.00018491703806784
idea	440	0.00018491703806784
wild	134	0.00018491703806784
order	266	0.00018491703806784
directly	71	0.00018491703806784
lives	215	0.00018491703806784
species	146	0.00018491703806784
actually	298	0.00018178285098194
shut	137	0.00018178285098194
walked	468	0.00018178285098194
stop	362	0.00018178285098194
problem	273	0.00018178285098194
sign	221	0.00018178285098194
eye	197	0.00018178285098194
street	345	0.00018178285098194
carefully	101	0.00018178285098194
move	289	0.00018178285098194
seems	209	0.00018178285098194
hold	199	0.00018178285098194
phone	656	0.00018178285098194
changed	167	0.00018178285098194
milk	144	0.00018178285098194
friend	374	0.00017864866389605
art	142	0.00017864866389605
dropped	164	0.00017864866389605
picked	235	0.00017864866389605
dog	341	0.00017864866389605
mostly	176	0.00017864866389605
guy	295	0.00017864866389605
wet	156	0.00017864866389605
year	637	0.00017864866389605
quietly	101	0.00017864866389605
eating	141	0.00017864866389605
names	153	0.00017864866389605
piece	191	0.00017864866389605
tea	173	0.00017864866389605
ways	131	0.00017864866389605
speaking	123	0.00017864866389605
animal	171	0.00017864866389605
game	158	0.00017864866389605
dress	132	0.00017864866389605
find	661	0.00017551447681015
sleeping	131	0.00017551447681015
lying	137	0.00017551447681015
pieces	94	0.00017551447681015
rooms	107	0.00017551447681015
drink	257	0.00017551447681015
heavy	161	0.00017551447681015
field	175	0.00017551447681015
sex	157	0.00017551447681015
writing	143	0.00017551447681015
fingers	226	0.00017551447681015
wife	527	0.00017238028972425
nice	262	0.00017238028972425
silent	158	0.00017238028972425
pressure	111	0.00017238028972425
view	169	0.00017238028972425
recently	197	0.00017238028972425
fast	130	0.00017238028972425
shoes	161	0.00017238028972425
reached	229	0.00017238028972425
access	87	0.00017238028972425
try	266	0.00017238028972425
somehow	137	0.00017238028972425
position	108	0.00017238028972425
drinking	141	0.00017238028972425
ice	146	0.00017238028972425
drunk	132	0.00017238028972425
workers	114	0.00017238028972425
involved	98	0.00017238028972425
somebody	108	0.00017238028972425
points	75	0.00017238028972425
crying	143	0.00016924610263836
age	282	0.00016924610263836
spot	128	0.00016924610263836
broke	109	0.00016924610263836
slow	135	0.00016924610263836
per	248	0.00016924610263836
entirely	104	0.00016924610263836
soft	167	0.00016924610263836
legs	204	0.00016924610263836
thousands	128	0.00016924610263836
shirt	167	0.00016924610263836
given	309	0.00016924610263836
images	82	0.00016924610263836
data	114	0.00016924610263836
heard	583	0.00016611191555246
figure	158	0.00016611191555246
sad	143	0.00016611191555246
college	222	0.00016611191555246
ready	182	0.00016611191555246
crazy	149	0.00016611191555246
office	279	0.00016611191555246
worse	151	0.00016611191555246
laugh	144	0.00016611191555246
expression	118	0.00016611191555246
simply	173	0.00016611191555246
laughing	144	0.00016611191555246
warm	172	0.00016611191555246
flowers	114	0.00016611191555246
fucking	179	0.00016611191555246
round	136	0.00016611191555246
pink	136	0.00016611191555246
gold	107	0.00016611191555246
tonight	77	0.00016611191555246
son	557	0.00016297772846657
shows	97	0.00016297772846657
sick	148	0.00016297772846657
longer	341	0.00016297772846657
whenever	86	0.00016297772846657
calling	161	0.00016297772846657
interest	123	0.00016297772846657
takes	206	0.00016297772846657
best	415	0.00016297772846657
carried	160	0.00016297772846657
nature	136	0.00016297772846657
quite	231	0.00016297772846657
tears	143	0.00016297772846657
party	214	0.00016297772846657
leaves	139	0.00016297772846657
shape	106	0.00016297772846657
tiny	203	0.00016297772846657
control	125	0.00016297772846657
fish	146	0.00016297772846657
bags	114	0.00016297772846657
start	233	0.00016297772846657
sure	529	0.00015984354138067
dream	130	0.00015984354138067
trip	154	0.00015984354138067
spoke	262	0.00015984354138067
heart	268	0.00015984354138067
tell	778	0.00015984354138067
spent	301	0.00015984354138067
played	174	0.00015984354138067
stand	205	0.00015984354138067
worried	148	0.00015984354138067
wrapped	91	0.00015984354138067
mine	126	0.00015984354138067
problems	80	0.00015984354138067
summer	287	0.00015984354138067
walls	145	0.00015984354138067
groups	89	0.00015984354138067
force	99	0.00015984354138067
social	118	0.00015670935429478
moments	92	0.00015670935429478
road	274	0.00015670935429478
secret	172	0.00015670935429478
lunch	163	0.00015670935429478
stay	297	0.00015670935429478
killed	175	0.00015670935429478
picture	167	0.00015670935429478
rich	115	0.00015670935429478
sounds	140	0.00015670935429478
touch	187	0.00015670935429478
dry	122	0.00015670935429478
married	232	0.00015670935429478
winter	149	0.00015670935429478
older	323	0.00015670935429478
turning	145	0.00015670935429478
ground	240	0.00015670935429478
dogs	126	0.00015670935429478
further	81	0.00015670935429478
flat	94	0.00015670935429478
tomorrow	92	0.00015670935429478
members	147	0.00015670935429478
suggested	140	0.00015357516720888
second	410	0.00015357516720888
level	102	0.00015357516720888
fine	242	0.00015357516720888
true	262	0.00015357516720888
gently	88	0.00015357516720888
steps	136	0.00015357516720888
lit	103	0.00015357516720888
hurt	126	0.00015357516720888
strange	184	0.00015357516720888
continued	176	0.00015357516720888
grass	145	0.00015357516720888
asking	171	0.00015044098012299
seen	541	0.00015044098012299
mind	443	0.00015044098012299
chair	221	0.00015044098012299
safe	117	0.00015044098012299
believed	178	0.00015044098012299
effort	113	0.00015044098012299
downstairs	75	0.00015044098012299
noise	130	0.00015044098012299
teeth	150	0.00015044098012299
sun	258	0.00015044098012299
sea	208	0.00015044098012299
special	162	0.00015044098012299
whom	219	0.00015044098012299
paid	126	0.00015044098012299
afterward	102	0.00015044098012299
loose	99	0.00015044098012299
driving	119	0.00015044098012299
works	116	0.00015044098012299
forty	90	0.00015044098012299
thirty	137	0.00015044098012299
remains	75	0.00015044098012299
husband	418	0.00014730679303709
drive	207	0.00014730679303709
ca	583	0.00014730679303709
offered	138	0.00014730679303709
effect	114	0.00014730679303709
gathered	93	0.00014730679303709
sweet	123	0.00014730679303709
screen	178	0.00014730679303709
angry	128	0.00014730679303709
heat	121	0.00014730679303709
cool	111	0.00014730679303709
disappeared	127	0.00014730679303709
easily	112	0.00014730679303709
ourselves	72	0.00014730679303709
present	126	0.00014730679303709
familiar	99	0.00014730679303709
staff	159	0.00014730679303709
medical	114	0.00014730679303709
government	265	0.00014730679303709
approach	89	0.00014730679303709
hundreds	73	0.00014730679303709
squid	140	0.00014730679303709
loved	237	0.00014417260595119
required	95	0.00014417260595119
keep	454	0.00014417260595119
breakfast	100	0.00014417260595119
play	212	0.00014417260595119
smoke	146	0.00014417260595119
step	128	0.00014417260595119
behavior	82	0.00014417260595119
birds	115	0.00014417260595119
understood	193	0.00014417260595119
research	116	0.00014417260595119
rising	73	0.00014417260595119
bright	137	0.00014417260595119
growing	96	0.00014417260595119
thick	150	0.00014417260595119
perfectly	88	0.00014417260595119
turns	168	0.00014417260595119
marriage	145	0.00014417260595119
paintings	141	0.00014417260595119
nor	93	0.00014417260595119
image	118	0.00014417260595119
version	84	0.00014417260595119
wrote	377	0.00014417260595119
watched	329	0.00014103841886530
stayed	164	0.00014103841886530
store	150	0.00014103841886530
easy	185	0.00014103841886530
pressed	122	0.00014103841886530
relationship	106	0.00014103841886530
decided	276	0.00014103841886530
wood	85	0.00014103841886530
farther	74	0.00014103841886530
future	177	0.00014103841886530
center	163	0.00014103841886530
hope	172	0.00014103841886530
pointed	151	0.00014103841886530
leaving	175	0.00014103841886530
poor	149	0.00014103841886530
fields	91	0.00014103841886530
rain	166	0.00014103841886530
arm	237	0.00014103841886530
tight	87	0.00014103841886530
security	110	0.00014103841886530
nearby	113	0.00014103841886530
pictures	94	0.00014103841886530
dirty	83	0.00014103841886530
cases	81	0.00013790423177940
important	180	0.00013790423177940
nine	116	0.00013790423177940
probably	336	0.00013790423177940
daughter	331	0.00013790423177940
song	138	0.00013790423177940
scene	131	0.00013790423177940
break	171	0.00013790423177940
twelve	104	0.00013790423177940
die	201	0.00013790423177940
note	96	0.00013790423177940
health	103	0.00013790423177940
fun	122	0.00013790423177940
finding	87	0.00013790423177940
numbers	90	0.00013790423177940
darkness	141	0.00013790423177940
team	171	0.00013790423177940
bodies	114	0.00013790423177940
orange	97	0.00013790423177940
movement	106	0.00013790423177940
memory	131	0.00013790423177940
pass	139	0.00013790423177940
war	147	0.00013790423177940
painted	86	0.00013790423177940
cost	92	0.00013790423177940
shared	126	0.00013790423177940
serious	94	0.00013790423177940
train	198	0.00013790423177940
police	266	0.00013790423177940
ring	116	0.00013790423177940
value	73	0.00013790423177940
gets	152	0.00013790423177940
changes	62	0.00013790423177940
community	100	0.00013790423177940
breathing	96	0.00013477004469351
believe	331	0.00013477004469351
needs	114	0.00013477004469351
minutes	341	0.00013477004469351
everybody	95	0.00013477004469351
stone	130	0.00013477004469351
evening	238	0.00013477004469351
mean	494	0.00013477004469351
understand	374	0.00013477004469351
bought	209	0.00013477004469351
sort	312	0.00013477004469351
fifty	125	0.00013477004469351
glasses	110	0.00013477004469351
terrible	128	0.00013477004469351
painting	134	0.00013477004469351
similar	86	0.00013477004469351
natural	100	0.00013477004469351
hers	94	0.00013477004469351
tall	204	0.00013477004469351
calm	96	0.00013477004469351
act	96	0.00013477004469351
noticed	189	0.00013477004469351
process	127	0.00013477004469351
available	68	0.00013477004469351
horseshoe	106	0.00013477004469351
sit	211	0.00013163585760761
return	205	0.00013163585760761
tone	98	0.00013163585760761
hour	287	0.00013163585760761
situation	146	0.00013163585760761
eventually	151	0.00013163585760761
wide	104	0.00013163585760761
service	86	0.00013163585760761
hotel	207	0.00013163585760761
answer	227	0.00013163585760761
pushed	134	0.00013163585760761
emerged	69	0.00013163585760761
none	119	0.00013163585760761
distance	147	0.00013163585760761
jacket	115	0.00013163585760761
anybody	64	0.00013163585760761
plants	78	0.00013163585760761
necessary	83	0.00013163585760761
rolled	105	0.00013163585760761
training	85	0.00013163585760761
bring	219	0.00013163585760761
approached	69	0.00013163585760761
details	90	0.00013163585760761
parties	73	0.00013163585760761
traffic	100	0.00013163585760761
signs	74	0.00012850167052172
tired	127	0.00012850167052172
giving	119	0.00012850167052172
plan	154	0.00012850167052172
usually	128	0.00012850167052172
built	110	0.00012850167052172
father	1152	0.00012850167052172
surprised	146	0.00012850167052172
weeks	283	0.00012850167052172
aware	134	0.00012850167052172
cover	119	0.00012850167052172
front	630	0.00012850167052172
backward	54	0.00012850167052172
wore	183	0.00012850167052172
waves	114	0.00012850167052172
cell	152	0.00012850167052172
listening	120	0.00012850167052172
film	209	0.00012850167052172
church	154	0.00012850167052172
creatures	50	0.00012850167052172
sister	375	0.00012850167052172
contact	81	0.00012850167052172
intelligence	104	0.00012850167052172
included	65	0.00012850167052172
letters	73	0.00012850167052172
caused	79	0.00012850167052172
alongside	53	0.00012850167052172
putting	114	0.00012536748343582
corner	219	0.00012536748343582
board	146	0.00012536748343582
guys	113	0.00012536748343582
objects	53	0.00012536748343582
considered	150	0.00012536748343582
metal	105	0.00012536748343582
softly	52	0.00012536748343582
program	102	0.00012536748343582
parents	455	0.00012536748343582
female	94	0.00012536748343582
visit	225	0.00012536748343582
student	173	0.00012536748343582
settled	88	0.00012536748343582
difficult	143	0.00012536748343582
suffering	85	0.00012536748343582
hidden	83	0.00012536748343582
snow	132	0.00012536748343582
suit	100	0.00012536748343582
action	62	0.00012536748343582
rules	94	0.00012536748343582
park	170	0.00012536748343582
miles	172	0.00012536748343582
wind	182	0.00012536748343582
ends	62	0.00012536748343582
wo	193	0.00012536748343582
material	68	0.00012536748343582
struck	81	0.00012536748343582
military	137	0.00012536748343582
flying	59	0.00012223329634993
kitchen	376	0.00012223329634993
coat	146	0.00012223329634993
smelled	82	0.00012223329634993
stupid	101	0.00012223329634993
talked	194	0.00012223329634993
foreign	82	0.00012223329634993
laughed	210	0.00012223329634993
pay	173	0.00012223329634993
motion	76	0.00012223329634993
nervous	76	0.00012223329634993
watch	270	0.00012223329634993
hole	125	0.00012223329634993
giant	140	0.00012223329634993
perfect	125	0.00012223329634993
pale	114	0.00012223329634993
local	170	0.00012223329634993
guests	85	0.00012223329634993
beauty	72	0.00012223329634993
huge	147	0.00012223329634993
wooden	107	0.00012223329634993
simple	106	0.00012223329634993
allowed	129	0.00012223329634993
type	79	0.00012223329634993
otherwise	69	0.00012223329634993
relief	105	0.00012223329634993
spring	139	0.00012223329634993
jobs	69	0.00012223329634993
seriously	65	0.00012223329634993
hat	97	0.00012223329634993
foot	179	0.00012223329634993
reported	73	0.00012223329634993
energy	67	0.00012223329634993
personal	104	0.00012223329634993
events	85	0.00012223329634993
passing	87	0.00012223329634993
square	83	0.00012223329634993
boxes	79	0.00012223329634993
drugs	62	0.00012223329634993
failed	107	0.00012223329634993
plant	116	0.00012223329634993
